raceId,driverId,stop,lap,time,duration,milliseconds,compound,pit_duration_ms_x,pit_lap,pit_duration_ms_y,estimated_pit_delta_ms
871,814,2,26,14:59:07,21.115,21115,,21115,26.0,21115.0,31371.0
871,808,2,26,14:59:52,21.180,21180,,21180,26.0,21180.0,32125.0
871,807,2,27,15:00:38,20.696,20696,,20696,27.0,20696.0,31103.0
871,17,2,27,15:00:39,20.385,20385,,20385,27.0,20385.0,30063.0
871,13,2,27,15:00:45,21.049,21049,,21049,27.0,21049.0,34525.0
871,37,3,27,15:02:18,22.064,22064,,22064,27.0,22064.0,32046.0
871,5,2,27,15:02:21,21.931,21931,,21931,27.0,21931.0,33269.0
871,8,2,28,15:02:30,20.289,20289,,20289,28.0,20289.0,30508.0
871,817,2,28,15:02:51,21.060,21060,,21060,28.0,21060.0,32370.0
871,39,2,28,15:04:17,22.523,22523,,22523,28.0,22523.0,33553.0
871,818,2,29,15:04:49,21.077,21077,,21077,29.0,21077.0,32386.0
871,30,2,35,15:16:18,20.835,20835,,20835,35.0,20835.0,29236.0
871,3,2,36,15:18:36,20.534,20534,,20534,36.0,20534.0,30484.0
871,811,2,39,15:24:25,22.030,22030,,22030,39.0,22030.0,31566.0
872,10,1,7,14:14:33,28.747,28747,,28747,7.0,28747.0,53886.0
872,813,1,13,14:23:38,22.970,22970,,22970,13.0,22970.0,41089.0
872,3,1,14,14:25:03,22.346,22346,,22346,14.0,22346.0,40903.0
872,30,1,15,14:26:24,22.247,22247,,22247,15.0,22247.0,39589.0
872,8,1,17,14:29:28,21.730,21730,,21730,17.0,21730.0,39985.0
872,5,1,17,14:29:51,22.737,22737,,22737,17.0,22737.0,40765.0
872,819,1,18,14:31:32,24.039,24039,,24039,18.0,24039.0,43071.0
872,13,1,19,14:32:19,22.161,22161,,22161,19.0,22161.0,40218.0
872,808,1,19,14:32:59,22.182,22182,,22182,19.0,22182.0,39807.0
872,20,1,20,14:33:51,22.303,22303,,22303,20.0,22303.0,40360.0
872,4,1,20,14:33:52,21.515,21515,,21515,20.0,21515.0,39035.0
872,155,1,20,14:34:08,22.874,22874,,22874,20.0,22874.0,40406.0
872,17,1,21,14:35:36,21.556,21556,,21556,21.0,21556.0,40128.0
872,814,1,21,14:35:39,22.190,22190,,22190,21.0,22190.0,38621.0
872,18,1,22,14:36:49,23.375,23375,,23375,22.0,23375.0,42406.0
872,37,1,22,14:38:04,23.488,23488,,23488,22.0,23488.0,42681.0
872,1,1,23,14:38:13,20.736,20736,,20736,23.0,20736.0,36911.0
872,39,1,23,14:39:30,31.745,31745,,31745,23.0,31745.0,58936.0
872,817,1,24,14:40:19,21.720,21720,,21720,24.0,21720.0,39267.0
872,811,1,24,14:40:20,22.985,22985,,22985,24.0,22985.0,38862.0
872,807,1,27,14:44:55,22.746,22746,,22746,27.0,22746.0,40458.0
872,816,1,27,14:45:12,21.962,21962,,21962,27.0,21962.0,34191.0
872,815,1,29,14:47:32,22.472,22472,,22472,29.0,22472.0,40190.0
872,10,2,32,14:53:27,22.581,22581,,22581,32.0,22581.0,43706.0
872,20,2,34,14:55:13,15.008,15008,,15008,34.0,15008.0,26692.0
872,813,2,35,14:57:05,21.814,21814,,21814,35.0,21814.0,37807.0
872,819,2,35,14:57:49,22.046,22046,,22046,35.0,22046.0,39979.0
872,30,2,37,14:59:46,22.310,22310,,22310,37.0,22310.0,40154.0
872,3,2,38,15:01:21,21.854,21854,,21854,38.0,21854.0,38779.0
872,5,2,39,15:03:38,21.910,21910,,21910,39.0,21910.0,38389.0
872,808,2,40,15:05:10,22.811,22811,,22811,40.0,22811.0,40348.0
873,10,2,25,20:54:19,32.015,32015,,32015,25.0,32015.0,55153.0
873,5,2,26,20:55:51,30.099,30099,,30099,26.0,30099.0,50099.0
873,17,2,28,20:58:56,29.304,29304,,29304,28.0,29304.0,46557.0
873,813,2,29,21:00:34,30.540,30540,,30540,29.0,30540.0,51835.0
873,4,2,29,21:00:36,29.190,29190,,29190,29.0,29190.0,49333.0
873,155,2,30,21:03:49,30.842,30842,,30842,30.0,30842.0,53223.0
873,808,3,30,21:04:39,30.405,30405,,30405,30.0,30405.0,53581.0
873,37,2,30,21:05:01,32.625,32625,,32625,30.0,32625.0,53133.0
873,817,2,31,21:05:16,29.789,29789,,29789,31.0,29789.0,52850.0
873,8,2,32,21:07:02,29.370,29370,,29370,32.0,29370.0,70966.0
873,20,2,33,21:08:19,31.137,31137,,31137,33.0,31137.0,102367.0
873,18,2,33,21:08:25,29.662,29662,,29662,33.0,29662.0,95646.0
873,819,2,32,21:08:32,30.834,30834,,30834,32.0,30834.0,85845.0
873,814,2,33,21:08:49,30.029,30029,,30029,33.0,30029.0,79526.0
873,3,2,33,21:09:07,29.687,29687,,29687,33.0,29687.0,73624.0
873,154,2,33,21:09:08,31.753,31753,,31753,33.0,31753.0,75889.0
873,813,3,33,21:09:10,30.981,30981,,30981,33.0,30981.0,73471.0
873,30,2,33,21:09:20,30.338,30338,,30338,33.0,30338.0,72522.0
873,811,3,33,21:09:41,30.684,30684,,30684,33.0,30684.0,74280.0
873,13,3,33,21:10:02,29.455,29455,,29455,33.0,29455.0,54905.0
873,17,3,40,21:26:54,29.348,29348,,29348,40.0,29348.0,72501.0
873,807,2,40,21:26:54,30.613,30613,,30613,40.0,30613.0,72190.0
873,815,2,40,21:26:57,30.217,30217,,30217,40.0,30217.0,69149.0
873,808,4,40,21:27:04,41.154,41154,,41154,40.0,41154.0,292926.0
873,37,3,40,21:27:06,44.101,44101,,44101,40.0,44101.0,78784.0
873,5,3,45,21:38:17,30.232,30232,,30232,45.0,30232.0,46343.0
873,155,3,50,21:48:02,36.146,36146,,36146,50.0,36146.0,62056.0
873,807,3,50,21:48:19,34.601,34601,,34601,50.0,34601.0,56890.0
873,808,1,1,20:06:04,36.148,36148,,36148,,,
873,13,1,1,20:06:31,31.958,31958,,31958,,,
873,17,1,8,20:19:35,29.333,29333,,29333,8.0,29333.0,49168.0
873,20,1,10,20:23:17,29.117,29117,,29117,10.0,29117.0,47972.0
873,811,1,10,20:23:50,30.317,30317,,30317,10.0,30317.0,50168.0
873,4,1,11,20:25:22,29.557,29557,,29557,11.0,29557.0,49110.0
873,30,1,11,20:25:39,30.879,30879,,30879,11.0,30879.0,49014.0
873,817,1,11,20:25:50,30.992,30992,,30992,11.0,30992.0,50691.0
873,1,1,12,20:27:09,29.124,29124,,29124,12.0,29124.0,46057.0
873,814,1,12,20:27:23,31.026,31026,,31026,12.0,31026.0,51585.0
873,3,1,12,20:27:30,29.546,29546,,29546,12.0,29546.0,49893.0
873,818,1,12,20:27:44,30.499,30499,,30499,12.0,30499.0,49348.0
873,5,1,12,20:27:55,30.440,30440,,30440,12.0,30440.0,49861.0
873,813,1,13,20:29:11,30.234,30234,,30234,13.0,30234.0,51493.0
873,8,1,13,20:29:37,29.669,29669,,29669,13.0,29669.0,47886.0
873,10,1,13,20:30:01,30.977,30977,,30977,13.0,30977.0,51160.0
873,18,1,14,20:31:06,30.019,30019,,30019,14.0,30019.0,49401.0
873,154,1,14,20:31:24,32.080,32080,,32080,14.0,32080.0,53848.0
873,155,1,14,20:31:56,30.693,30693,,30693,14.0,30693.0,51421.0
873,819,1,16,20:36:09,30.647,30647,,30647,16.0,30647.0,46375.0
873,807,1,18,20:39:33,30.363,30363,,30363,18.0,30363.0,46522.0
873,815,1,18,20:39:37,30.043,30043,,30043,18.0,30043.0,46369.0
873,37,1,18,20:40:26,33.042,33042,,33042,18.0,33042.0,53091.0
873,808,2,18,20:40:30,30.341,30341,,30341,18.0,30341.0,48190.0
873,13,2,19,20:42:14,29.403,29403,,29403,19.0,29403.0,46436.0
873,39,1,19,20:42:28,32.436,32436,,32436,19.0,32436.0,53937.0
873,818,2,24,20:51:30,29.898,29898,,29898,24.0,29898.0,48812.0
873,811,2,25,20:53:24,30.828,30828,,30828,25.0,30828.0,54023.0
874,154,1,1,15:05:37,32.329,32329,,32329,,,
874,811,1,1,15:05:49,27.098,27098,,27098,,,
874,17,1,1,15:06:19,32.462,32462,,32462,,,
874,154,2,7,15:16:52,29.793,29793,,29793,7.0,29793.0,55614.0
874,18,1,13,15:26:28,20.233,20233,,20233,13.0,20233.0,35535.0
874,8,1,13,15:26:35,20.901,20901,,20901,13.0,20901.0,39191.0
874,807,1,13,15:26:38,21.007,21007,,21007,13.0,21007.0,38064.0
874,814,1,13,15:26:54,21.063,21063,,21063,13.0,21063.0,36783.0
874,155,1,14,15:28:06,20.783,20783,,20783,14.0,20783.0,39055.0
874,819,1,14,15:29:02,21.343,21343,,21343,14.0,21343.0,36246.0
874,815,1,15,15:29:58,21.273,21273,,21273,15.0,21273.0,39882.0
874,39,1,15,15:30:44,23.227,23227,,23227,15.0,23227.0,42801.0
874,1,1,16,15:31:39,21.148,21148,,21148,16.0,21148.0,35957.0
874,813,1,16,15:31:44,21.361,21361,,21361,16.0,21361.0,38988.0
874,811,2,16,15:32:04,21.538,21538,,21538,16.0,21538.0,39361.0
874,20,1,17,15:32:58,20.508,20508,,20508,17.0,20508.0,36815.0
874,13,1,17,15:33:08,20.936,20936,,20936,17.0,20936.0,36608.0
874,817,1,17,15:33:31,21.944,21944,,21944,17.0,21944.0,39221.0
874,30,1,17,15:33:45,20.643,20643,,20643,17.0,20643.0,34373.0
874,37,1,17,15:34:08,26.287,26287,,26287,17.0,26287.0,47219.0
874,5,1,18,15:35:26,22.816,22816,,22816,18.0,22816.0,41537.0
874,818,1,18,15:35:28,22.528,22528,,22528,18.0,22528.0,42515.0
874,808,1,19,15:37:33,21.368,21368,,21368,19.0,21368.0,37492.0
874,10,1,20,15:39:00,20.662,20662,,20662,20.0,20662.0,36801.0
874,811,3,21,15:40:44,14.608,14608,,14608,21.0,14608.0,25546.0
874,154,3,22,15:42:35,21.143,21143,,21143,22.0,21143.0,35931.0
874,17,2,26,15:48:48,20.691,20691,,20691,26.0,20691.0,36796.0
874,8,2,30,15:55:12,21.222,21222,,21222,30.0,21222.0,36826.0
874,155,2,31,15:56:42,20.762,20762,,20762,31.0,20762.0,35472.0
874,1,2,31,15:56:51,19.794,19794,,19794,31.0,19794.0,35075.0
874,807,2,31,15:56:55,21.688,21688,,21688,31.0,21688.0,38271.0
874,819,2,31,15:58:08,42.505,42505,,42505,31.0,42505.0,79230.0
874,814,2,32,15:59:02,21.344,21344,,21344,32.0,21344.0,39524.0
874,813,2,33,16:00:13,21.118,21118,,21118,33.0,21118.0,38413.0
874,817,2,34,16:02:03,21.516,21516,,21516,34.0,21516.0,39325.0
874,811,4,34,16:02:29,21.520,21520,,21520,34.0,21520.0,37211.0
874,18,2,35,16:03:20,21.099,21099,,21099,35.0,21099.0,36742.0
874,818,2,35,16:04:02,21.431,21431,,21431,35.0,21431.0,38585.0
874,13,2,36,16:04:50,20.778,20778,,20778,36.0,20778.0,36553.0
874,30,2,36,16:05:33,20.379,20379,,20379,36.0,20379.0,35046.0
874,20,2,37,16:06:11,20.346,20346,,20346,37.0,20346.0,36673.0
874,37,2,36,16:06:51,22.487,22487,,22487,36.0,22487.0,39065.0
874,10,2,40,16:12:57,21.520,21520,,21520,40.0,21520.0,39827.0
874,5,2,41,16:14:28,22.678,22678,,22678,41.0,22678.0,42118.0
874,808,2,42,16:16:46,21.367,21367,,21367,42.0,21367.0,36471.0
874,808,3,48,16:27:04,14.250,14250,,14250,48.0,14250.0,26050.0
875,155,1,1,15:06:00,33.003,33003,,33003,,,
875,155,2,7,15:17:22,13.986,13986,,13986,7.0,13986.0,24578.0
875,1,1,13,15:26:44,19.638,19638,,19638,13.0,19638.0,34152.0
875,807,1,13,15:26:59,22.125,22125,,22125,13.0,22125.0,37369.0
875,154,1,13,15:27:00,21.681,21681,,21681,13.0,21681.0,36685.0
875,30,1,13,15:27:06,20.087,20087,,20087,13.0,20087.0,33887.0
875,818,1,13,15:27:09,20.865,20865,,20865,13.0,20865.0,37070.0
875,5,1,13,15:27:25,21.896,21896,,21896,13.0,21896.0,37761.0
875,17,1,14,15:28:25,19.811,19811,,19811,14.0,19811.0,34000.0
875,13,1,14,15:28:32,20.607,20607,,20607,14.0,20607.0,35246.0
875,8,1,14,15:28:33,20.211,20211,,20211,14.0,20211.0,34862.0
875,817,1,14,15:28:56,20.151,20151,,20151,14.0,20151.0,33932.0
875,811,1,14,15:28:57,21.886,21886,,21886,14.0,21886.0,37419.0
875,808,1,14,15:29:17,22.278,22278,,22278,14.0,22278.0,37616.0
875,10,1,14,15:29:19,22.334,22334,,22334,14.0,22334.0,38770.0
875,20,1,15,15:30:06,19.830,19830,,19830,15.0,19830.0,34232.0
875,4,1,15,15:30:13,19.930,19930,,19930,15.0,19930.0,35569.0
875,814,1,15,15:30:41,20.805,20805,,20805,15.0,20805.0,37167.0
875,819,1,17,15:35:01,21.302,21302,,21302,17.0,21302.0,37192.0
875,815,1,18,15:35:58,24.408,24408,,24408,18.0,24408.0,44207.0
875,39,1,18,15:37:11,22.749,22749,,22749,18.0,22749.0,42957.0
875,813,1,21,15:41:35,21.137,21137,,21137,21.0,21137.0,35628.0
875,1,2,26,15:50:01,20.777,20777,,20777,26.0,20777.0,36814.0
875,814,2,28,15:54:05,20.218,20218,,20218,28.0,20218.0,34651.0
875,154,2,31,15:59:00,20.935,20935,,20935,31.0,20935.0,35828.0
875,10,2,31,16:00:08,20.494,20494,,20494,31.0,20494.0,34949.0
875,17,2,32,16:00:11,19.616,19616,,19616,32.0,19616.0,33953.0
875,807,2,32,16:00:43,20.982,20982,,20982,32.0,20982.0,37410.0
875,30,2,32,16:01:04,20.276,20276,,20276,32.0,20276.0,35045.0
875,811,2,32,16:01:12,22.813,22813,,22813,32.0,22813.0,39755.0
875,808,2,32,16:01:49,21.581,21581,,21581,32.0,21581.0,38365.0
875,815,2,33,16:02:54,20.767,20767,,20767,33.0,20767.0,36197.0
875,5,2,33,16:03:37,21.489,21489,,21489,33.0,21489.0,37914.0
875,4,2,34,16:03:41,20.090,20090,,20090,34.0,20090.0,36243.0
875,817,2,34,16:04:24,20.804,20804,,20804,34.0,20804.0,36774.0
875,20,2,35,16:05:18,19.801,19801,,19801,35.0,19801.0,33039.0
875,13,2,35,16:05:28,20.855,20855,,20855,35.0,20855.0,37356.0
875,8,2,35,16:05:40,21.012,21012,,21012,35.0,21012.0,37633.0
875,819,2,34,16:06:00,22.019,22019,,22019,34.0,22019.0,40190.0
875,818,2,38,16:11:27,21.188,21188,,21188,38.0,21188.0,38501.0
875,1,3,42,16:18:28,19.447,19447,,19447,42.0,19447.0,34499.0
876,818,1,1,15:05:15,25.097,25097,,25097,,,
876,30,1,1,15:05:50,25.036,25036,,25036,,,
876,815,1,14,15:25:19,21.336,21336,,21336,14.0,21336.0,36925.0
876,815,2,19,15:33:50,24.508,24508,,24508,19.0,24508.0,49996.0
876,18,1,25,15:42:00,21.509,21509,,21509,25.0,21509.0,38327.0
876,811,1,26,15:43:56,22.047,22047,,22047,26.0,22047.0,39429.0
876,39,1,26,15:45:08,24.544,24544,,24544,26.0,24544.0,45922.0
876,8,1,27,15:45:09,21.404,21404,,21404,27.0,21404.0,37073.0
876,3,1,27,15:45:26,21.490,21490,,21490,27.0,21490.0,38717.0
876,813,1,27,15:45:28,22.003,22003,,22003,27.0,22003.0,39528.0
876,817,1,27,15:45:46,22.637,22637,,22637,27.0,22637.0,41836.0
876,13,1,28,15:46:40,21.100,21100,,21100,28.0,21100.0,37911.0
876,807,1,28,15:46:47,21.654,21654,,21654,28.0,21654.0,39073.0
876,814,1,28,15:47:07,23.948,23948,,23948,28.0,23948.0,43419.0
876,819,1,28,15:47:38,22.692,22692,,22692,28.0,22692.0,42755.0
876,4,1,29,15:47:52,20.800,20800,,20800,29.0,20800.0,37232.0
876,17,1,30,15:49:21,20.808,20808,,20808,30.0,20808.0,37185.0
876,813,2,30,15:50:59,28.053,28053,,28053,30.0,28053.0,54055.0
876,808,1,31,15:52:12,22.445,22445,,22445,31.0,22445.0,40437.0
876,10,1,31,15:52:31,27.303,27303,,27303,31.0,27303.0,53726.0
876,1,1,32,15:52:33,20.852,20852,,20852,32.0,20852.0,37487.0
876,5,1,32,15:53:40,22.967,22967,,22967,32.0,22967.0,43804.0
876,20,1,33,15:53:43,20.707,20707,,20707,33.0,20707.0,37289.0
876,37,1,32,15:54:30,23.830,23830,,23830,32.0,23830.0,43273.0
876,818,2,33,15:55:26,21.658,21658,,21658,33.0,21658.0,40852.0
876,30,2,33,15:56:04,21.322,21322,,21322,33.0,21322.0,35735.0
876,154,1,36,15:59:04,20.976,20976,,20976,36.0,20976.0,36782.0
876,155,1,36,15:59:41,22.726,22726,,22726,36.0,22726.0,39380.0
877,3,1,1,17:05:24,29.277,29277,,29277,,,
877,154,1,1,17:05:48,26.057,26057,,26057,,,
877,814,1,1,17:06:13,26.670,26670,,26670,,,
877,818,1,9,17:20:35,20.319,20319,,20319,9.0,20319.0,64008.0
877,154,2,9,17:21:21,21.017,21017,,21017,9.0,21017.0,38945.0
877,814,2,9,17:21:58,19.829,19829,,19829,9.0,19829.0,29573.0
877,20,1,13,17:31:03,24.962,24962,,24962,13.0,24962.0,20633.0
877,155,1,25,17:53:36,19.529,19529,,19529,25.0,19529.0,36604.0
877,13,1,26,17:55:31,19.585,19585,,19585,26.0,19585.0,37497.0
877,817,1,26,17:55:32,20.122,20122,,20122,26.0,20122.0,40212.0
877,819,1,26,17:55:56,21.941,21941,,21941,26.0,21941.0,41690.0
877,30,1,27,17:57:17,19.701,19701,,19701,27.0,19701.0,36658.0
877,10,1,27,17:57:44,19.884,19884,,19884,27.0,19884.0,38237.0
877,808,1,27,17:57:47,20.769,20769,,20769,27.0,20769.0,39720.0
877,4,1,28,17:58:45,19.368,19368,,19368,28.0,19368.0,38397.0
877,5,1,28,17:59:21,23.032,23032,,23032,28.0,23032.0,45182.0
877,37,1,28,17:59:46,22.272,22272,,22272,28.0,22272.0,42493.0
877,18,1,29,18:00:35,19.455,19455,,19455,29.0,19455.0,36634.0
877,813,1,29,18:00:45,20.723,20723,,20723,29.0,20723.0,38326.0
877,815,1,30,18:02:32,19.486,19486,,19486,30.0,19486.0,36300.0
877,17,1,30,18:02:33,19.066,19066,,19066,30.0,19066.0,34704.0
877,8,1,31,18:03:59,20.278,20278,,20278,31.0,20278.0,38902.0
877,811,1,32,18:06:19,22.587,22587,,22587,32.0,22587.0,43740.0
877,818,2,33,18:08:11,19.885,19885,,19885,33.0,19885.0,38190.0
877,20,2,37,18:15:02,19.918,19918,,19918,37.0,19918.0,37585.0
877,815,2,38,18:17:35,33.431,33431,,33431,38.0,33431.0,88458.0
877,817,2,38,18:17:36,21.231,21231,,21231,38.0,21231.0,50916.0
877,814,3,39,18:19:26,20.265,20265,,20265,39.0,20265.0,57386.0
877,30,2,41,18:24:11,21.270,21270,,21270,41.0,21270.0,45727.0
877,815,3,44,18:30:24,26.858,26858,,26858,44.0,26858.0,52075.0
878,154,1,9,13:19:50,21.190,21190,,21190,9.0,21190.0,37790.0
878,155,1,13,13:26:55,24.079,24079,,24079,13.0,24079.0,45564.0
878,30,1,14,13:28:39,22.263,22263,,22263,14.0,22263.0,41642.0
878,807,1,17,13:33:38,22.099,22099,,22099,17.0,22099.0,39851.0
878,1,1,20,13:38:21,20.814,20814,,20814,20.0,20814.0,37733.0
878,4,1,20,13:38:33,24.439,24439,,24439,20.0,24439.0,46830.0
878,811,1,20,13:38:57,22.143,22143,,22143,20.0,22143.0,40120.0
878,20,1,21,13:40:02,20.904,20904,,20904,21.0,20904.0,38418.0
878,814,1,21,13:40:40,22.498,22498,,22498,21.0,22498.0,42059.0
878,813,1,21,13:40:43,22.342,22342,,22342,21.0,22342.0,41622.0
878,5,1,21,13:41:14,22.713,22713,,22713,21.0,22713.0,42496.0
878,10,1,21,13:41:15,23.092,23092,,23092,21.0,23092.0,43588.0
878,815,1,22,13:42:28,22.079,22079,,22079,22.0,22079.0,39399.0
878,808,1,23,13:44:41,22.762,22762,,22762,23.0,22762.0,42472.0
878,8,1,24,13:45:33,24.840,24840,,24840,24.0,24840.0,47810.0
878,37,1,24,13:47:04,24.798,24798,,24798,24.0,24798.0,47381.0
878,39,1,25,13:48:53,24.497,24497,,24497,25.0,24497.0,50022.0
878,13,1,26,13:49:03,21.520,21520,,21520,26.0,21520.0,43192.0
878,819,1,26,13:50:13,22.379,22379,,22379,26.0,22379.0,46451.0
878,817,1,30,13:56:20,22.651,22651,,22651,30.0,22651.0,43062.0
878,814,2,30,13:56:45,22.444,22444,,22444,30.0,22444.0,33485.0
878,3,1,34,14:03:17,21.346,21346,,21346,34.0,21346.0,42667.0
878,18,1,35,14:04:36,21.445,21445,,21445,35.0,21445.0,39618.0
878,30,2,39,14:12:20,21.297,21297,,21297,39.0,21297.0,41433.0
879,8,1,5,14:10:08,21.541,21541,,21541,5.0,21541.0,38337.0
879,30,1,5,14:10:23,25.980,25980,,25980,5.0,25980.0,53304.0
879,155,1,8,14:14:32,27.266,27266,,27266,8.0,27266.0,45834.0
879,30,2,8,14:15:29,22.486,22486,,22486,8.0,22486.0,34041.0
879,3,1,9,14:16:06,23.018,23018,,23018,9.0,23018.0,35223.0
879,817,1,9,14:16:07,22.838,22838,,22838,9.0,22838.0,36071.0
879,17,1,9,14:16:09,23.127,23127,,23127,9.0,23127.0,36948.0
879,1,1,10,14:17:17,24.410,24410,,24410,10.0,24410.0,38814.0
879,4,1,10,14:17:29,22.472,22472,,22472,10.0,22472.0,36100.0
879,20,1,10,14:17:36,20.997,20997,,20997,10.0,20997.0,31185.0
879,814,1,10,14:17:37,28.336,28336,,28336,10.0,28336.0,44166.0
879,39,1,13,14:22:30,27.113,27113,,27113,13.0,27113.0,41684.0
879,819,1,13,14:22:37,24.427,24427,,24427,13.0,24427.0,39809.0
879,10,1,14,14:23:56,23.251,23251,,23251,14.0,23251.0,34031.0
879,808,1,14,14:23:58,23.031,23031,,23031,14.0,23031.0,32532.0
879,37,1,14,14:24:13,25.787,25787,,25787,14.0,25787.0,35304.0
879,13,1,15,14:25:26,22.596,22596,,22596,15.0,22596.0,28386.0
879,818,1,15,14:25:27,22.362,22362,,22362,15.0,22362.0,29047.0
879,5,1,15,14:25:33,23.429,23429,,23429,15.0,23429.0,28689.0
879,30,3,17,14:29:13,22.243,22243,,22243,17.0,22243.0,33907.0
879,1,2,18,14:29:24,21.606,21606,,21606,18.0,21606.0,32720.0
879,4,2,18,14:29:41,23.000,23000,,23000,18.0,23000.0,36347.0
879,155,2,18,14:29:44,24.254,24254,,24254,18.0,24254.0,40011.0
879,3,2,18,14:29:54,21.806,21806,,21806,18.0,21806.0,37188.0
879,814,2,18,14:29:55,21.364,21364,,21364,18.0,21364.0,31614.0
879,20,2,19,14:31:08,22.016,22016,,22016,19.0,22016.0,34242.0
879,17,2,19,14:31:16,21.232,21232,,21232,19.0,21232.0,32907.0
879,817,2,19,14:31:25,21.182,21182,,21182,19.0,21182.0,31186.0
879,8,2,19,14:31:26,22.731,22731,,22731,19.0,22731.0,36128.0
879,13,2,19,14:31:32,21.680,21680,,21680,19.0,21680.0,35771.0
879,10,2,19,14:31:36,21.442,21442,,21442,19.0,21442.0,32673.0
879,808,2,19,14:31:43,27.452,27452,,27452,19.0,27452.0,43197.0
879,5,2,19,14:31:46,38.291,38291,,38291,19.0,38291.0,68465.0
879,37,2,19,14:32:05,26.573,26573,,26573,19.0,26573.0,44688.0
879,818,2,20,14:33:06,21.302,21302,,21302,20.0,21302.0,30974.0
879,819,2,20,14:33:27,22.746,22746,,22746,20.0,22746.0,36286.0
879,39,2,20,14:33:37,26.739,26739,,26739,20.0,26739.0,42840.0
879,3,3,20,14:33:42,24.262,24262,,24262,20.0,24262.0,29973.0
879,807,1,23,14:35:55,21.347,21347,,21347,23.0,21347.0,62875.0
879,18,1,23,14:35:56,21.550,21550,,21550,23.0,21550.0,63658.0
879,818,3,29,14:48:26,25.976,25976,,25976,29.0,25976.0,42699.0
879,10,3,31,14:51:14,23.544,23544,,23544,31.0,23544.0,37673.0
879,5,3,37,14:59:15,22.721,22721,,22721,37.0,22721.0,39510.0
879,3,4,50,15:17:16,31.768,31768,,31768,50.0,31768.0,56992.0
879,37,3,50,15:17:24,25.375,25375,,25375,50.0,25375.0,49223.0
879,817,3,51,15:18:04,21.444,21444,,21444,51.0,21444.0,42752.0
879,39,3,51,15:19:00,23.625,23625,,23625,51.0,23625.0,48658.0
879,20,3,52,15:19:17,21.256,21256,,21256,52.0,21256.0,41056.0
879,8,3,53,15:21:39,32.309,32309,,32309,53.0,32309.0,29925.0
879,155,3,54,15:22:32,32.823,32823,,32823,54.0,32823.0,60897.0
879,30,4,54,15:22:33,21.827,21827,,21827,54.0,21827.0,35834.0
879,20,4,54,15:22:38,28.932,28932,,28932,54.0,28932.0,32940.0
879,808,3,54,15:23:17,22.702,22702,,22702,54.0,22702.0,31109.0
879,13,3,55,15:23:33,22.427,22427,,22427,55.0,22427.0,34443.0
879,17,3,55,15:23:53,21.006,21006,,21006,55.0,21006.0,28504.0
879,819,3,55,15:24:35,23.082,23082,,23082,55.0,23082.0,32397.0
879,4,3,56,15:25:03,21.862,21862,,21862,56.0,21862.0,31066.0
879,818,4,56,15:25:47,22.061,22061,,22061,56.0,22061.0,36071.0
879,37,4,55,15:25:57,24.510,24510,,24510,55.0,24510.0,34132.0
879,817,4,56,15:26:13,22.923,22923,,22923,56.0,22923.0,33829.0
879,18,2,57,15:26:15,21.456,21456,,21456,57.0,21456.0,33518.0
879,39,4,55,15:26:24,27.480,27480,,27480,55.0,27480.0,42456.0
879,807,2,57,15:26:30,22.250,22250,,22250,57.0,22250.0,42579.0
879,5,4,56,15:26:34,23.002,23002,,23002,56.0,23002.0,34839.0
879,10,4,56,15:26:40,24.816,24816,,24816,56.0,24816.0,38833.0
879,814,3,57,15:27:15,22.389,22389,,22389,57.0,22389.0,34806.0
879,807,3,58,15:28:20,14.128,14128,,14128,58.0,14128.0,454.0
879,5,5,59,15:31:24,21.849,21849,,21849,59.0,21849.0,38742.0
879,817,5,61,15:33:59,21.973,21973,,21973,61.0,21973.0,41285.0
880,18,1,4,17:09:54,22.282,22282,,22282,4.0,22282.0,26395.0
880,17,1,5,17:11:28,24.240,24240,,24240,5.0,24240.0,27453.0
880,154,1,5,17:11:33,22.239,22239,,22239,5.0,22239.0,24650.0
880,821,1,5,17:11:35,22.316,22316,,22316,5.0,22316.0,27595.0
880,822,1,6,17:13:14,23.528,23528,,23528,6.0,23528.0,26453.0
880,820,1,6,17:13:26,36.564,36564,,36564,6.0,36564.0,37655.0
880,20,1,7,17:14:25,21.807,21807,,21807,7.0,21807.0,26232.0
880,823,1,7,17:15:07,24.104,24104,,24104,7.0,24104.0,26739.0
880,13,1,8,17:16:00,21.754,21754,,21754,8.0,21754.0,26157.0
880,814,1,8,17:16:13,23.010,23010,,23010,8.0,23010.0,27982.0
880,819,1,8,17:16:47,23.394,23394,,23394,8.0,23394.0,23851.0
880,4,1,9,17:17:35,21.792,21792,,21792,9.0,21792.0,24996.0
880,8,1,9,17:17:36,22.709,22709,,22709,9.0,22709.0,27326.0
880,818,1,9,17:17:54,23.074,23074,,23074,9.0,23074.0,29744.0
880,824,1,9,17:18:08,23.371,23371,,23371,9.0,23371.0,25839.0
880,813,1,10,17:19:36,23.099,23099,,23099,10.0,23099.0,25276.0
880,1,1,13,17:23:56,22.155,22155,,22155,13.0,22155.0,28819.0
880,3,1,14,17:25:35,22.274,22274,,22274,14.0,22274.0,27036.0
880,817,1,15,17:27:32,23.435,23435,,23435,15.0,23435.0,29788.0
880,815,1,16,17:29:00,23.677,23677,,23677,16.0,23677.0,27456.0
880,823,2,16,17:29:58,23.834,23834,,23834,16.0,23834.0,29541.0
